,ACWI IMI,ACWI,World,Emerging Markets,Europe,North America,S&P 500,NASDAQ,Dow Jones,70/30
1975-08,,,-0.017871104657656733,,0.018412367552544717,-0.023037323037322976,,,,
1975-09,,,-0.04440515699471692,,-0.05105798075668966,-0.03617222149036137,,,,
1975-10,,,0.06628943610161442,,0.07741430716203923,0.05562832443021981,,,,
1975-11,,,0.02494038861549397,,0.023414193750981305,0.02967166948997102,,,,
1975-12,,,-0.001484957381723162,,0.018832102790296235,-0.013077511500455774,,,,
1976-01,,,0.08697936805369655,,0.040920812392945205,0.11065691260630905,,,,
1976-02,,,-0.009613630559305308,,-0.022106291025478786,-0.007877252521389932,,,,
1976-03,,,0.009568805142657233,,-0.029152065978161334,0.03237586841522044,,,,
1976-04,,,-0.009505477964988462,,-0.014599443830711212,-0.011246861612267955,,,,
1976-05,,,-0.018917101833687777,,-0.04868997110301432,-0.013092810753662643,,,,
1976-06,,,0.02848157709457877,,-0.004795139841313412,0.03562922648710165,,,,
1976-07,,,-0.011601055139240035,,-0.02083482202100828,-0.008931045310970331,,,,
1976-08,,,-0.00458961288416071,,-0.023696830692243487,-0.004855228456671079,,,,
1976-09,,,0.006048742473861557,,-0.029547129112518444,0.007238776618657905,,,,
1976-10,,,-0.037328366054056095,,-0.07647447183098577,-0.029881274463317786,,,,
1976-11,,,-0.006417931893289874,,0.04132014774216586,-0.010685706071206003,,,,
1976-12,,,0.07266329235960489,,0.0838463122725921,0.057357357357357364,,,,
1977-01,,,-0.035960166094443746,,0.004064354031628081,-0.05266099256992596,,,,
1977-02,,,-0.006908382357054266,,0.00628739052265237,-0.02114058586307943,,,,
1977-03,,,-0.00881524596319938,,0.00463906215716392,-0.012092830255787113,,,,
1977-04,,,0.008325361570737044,,0.034008299273033504,-0.0019901393097516706,,,,
1977-05,,,-0.01621266203268834,,-0.009716061675869803,-0.021414113072930285,,,,
1977-06,,,0.03495521989038908,,0.009618412098682638,0.042413754262367265,,,,
1977-07,,,-0.016015498869873968,,-0.018027443563639278,-0.014273224687865294,,,,
1977-08,,,0.0010406998002980838,,0.04196205384583873,-0.02230283220058593,,,,
1977-09,,,0.009759295682307823,,0.04017383096708227,-0.0018041342194317078,,,,
1977-10,,,-0.019775164174674398,,0.02245874057129904,-0.04123311311025102,,,,
1977-11,,,0.009736941710825064,,-0.019515577331977507,0.023249869532339984,,,,
1977-12,,,0.0169807607605732,,0.05071705371538493,0.0075565177567760156,,,,
1978-01,,,-0.03226103703430672,,-0.00437911663884849,-0.05419309518398385,,,,
1978-02,,,-0.010655113311750175,,-0.00540784136998651,-0.017628555201188445,,,,
1978-03,,,0.042165137967873356,,0.03140009062075211,0.02203642347290491,,,,
1978-04,,,0.04201067582793083,,-0.01781838949171899,0.08611461642226192,,,,
1978-05,,,0.009731368152369413,,0.02159463980605958,0.005719150641025683,,,,
1978-06,,,0.007083358934073081,,0.004089281179674442,-0.01287707522084236,,,,
1978-07,,,0.06921977409008506,,0.07308926640387892,0.052815835670614764,,,,
1978-08,,,0.02023182640734289,,0.03187348129606904,0.021772253792416096,,,,
1978-09,,,0.008836689038031365,,0.03808743728882957,-0.0022696365767878035,,,,
1978-10,,,-0.02220708662664539,,0.043927864225724145,-0.07504958499008296,,,,
1978-11,,,-0.03810889180476584,,-0.09027086346359303,0.018231892600534483,,,,
1978-12,,,0.02966561971083803,,0.0473093883811595,0.02488197778287904,,,,
1979-01,,,0.022734707229309814,,0.0015942272193318896,0.06296866174551541,,,,
1979-02,,,-0.021645610107148605,,0.01652615625975784,-0.012248973907944882,,,,
1979-03,,,0.03853603916536574,,0.05947092008360988,0.07519361869869678,,,,
1979-04,,,-0.004296911889696831,,0.010649506770851858,8.62649022619344e-05,,,,
1979-05,,,-0.02021782772956482,,-0.0531692333526913,-0.02132284442604293,,,,
1979-06,,,0.025862347133038588,,0.025989861219904986,0.03406486867618552,,,,
1979-07,,,0.004529370134465527,,0.011733014498807925,0.001679096526741919,,,,
1979-08,,,0.03712836409750597,,0.026995472278383614,0.049854495328534254,,,,
1979-09,,,0.01952614934069996,,0.04731041175655082,-0.0004133537578719926,,,,
1979-10,,,-0.07726761230714563,,-0.09290134692391705,-0.07311278683207656,,,,
1979-11,,,0.02758366161474335,,0.037833183751796895,0.04193748742487724,,,,
1979-12,,,0.023610796630152198,,-0.000977262820422764,0.016027605430411374,,,,
1980-01,,,0.05713152454977477,,0.045919983109891316,0.06231407417201007,,,,
1980-02,,,-0.0024749081830711672,,0.008700040371417028,-0.00063007070793486,,,,
1980-03,,,-0.11059111162548452,,-0.146284845210222,-0.10735078925246744,,,,
1980-04,,,0.06198814238892636,,0.0970050709859902,0.03669212793414944,,,,
1980-05,,,0.04588722708510451,,0.02234362312853455,0.047665107828954056,,,,
1980-06,,,0.04473797895630893,,0.06727975755042337,0.030322979471575806,,,,
1980-07,,,0.027648703769895366,,0.010881769282991227,0.057715683829946185,,,,
1980-08,,,0.0165452710259979,,0.004688135658889703,0.003712898639340656,,,,
1980-09,,,0.027050599111731355,,0.01248192306456275,0.016426049747884308,,,,
1980-10,,,0.026233620317991146,,0.03137239965212313,0.016016175037007585,,,,
1980-11,,,0.0390256012017669,,-0.01611384325625198,0.09387148817011726,,,,
1980-12,,,-0.024535479958096684,,-0.044116083102389014,-0.03868469440130995,,,,
1981-01,,,-0.03185997437636601,,-0.042336664506966604,-0.037686625168123156,,,,
1981-02,,,6.486977392872184e-05,,-0.012998018178090764,0.01215752101755152,,,,
1981-03,,,0.03268575876495983,,0.015544077325726269,0.03185716664816263,,,,
1981-04,,,-0.0022989372126329677,,-0.013847129328506291,-0.02279039427583851,,,,
1981-05,,,-0.02228685830846522,,-0.0835511124016538,-0.004665758288946664,,,,
1981-06,,,-0.004597612332418954,,-0.027263743144458452,-0.007273431234270822,,,,
1981-07,,,-0.019911504424778736,,-0.03178148484213961,-0.004708045464675847,,,,
1981-08,,,-0.022507359444510433,,0.024622531939605175,-0.05656086433229768,,,,
1981-09,,,-0.07811149524632677,,-0.09762427786333538,-0.05992212126831076,,,,
1981-10,,,0.02743759521856326,,0.03536311736015452,0.037705331923689966,,,,
1981-11,,,0.07113934157434731,,0.11802063373858895,0.04520813533548762,,,,
1981-12,,,-0.024179217719446422,,-0.03701597090212394,-0.03239956063460658,,,,
1982-01,,,-0.017712453962624553,,0.011043583685650171,-0.02298954269003206,,,,
1982-02,,,-0.06358706595474328,,-0.04233894214139111,-0.06023438161266248,,,,
1982-03,,,-0.030541652763874994,,-0.006557771802383816,-0.014271560864972832,,,,
1982-04,,,0.045699294815902514,,0.026743584771508067,0.03434727713725616,,,,
1982-05,,,-0.02845210318824476,,-0.004509041690930027,-0.037800245737735105,,,,
1982-06,,,-0.04845254496314866,,-0.0843444923125568,-0.024863123455965752,,,,
1982-07,,,-0.0162902013529016,,0.017145077049251167,-0.018846769430916566,,,,
1982-08,,,0.06909503281430962,,0.002266149497967218,0.11917826143847865,,,,
1982-09,,,0.001399264257825772,,0.019104396721089323,0.0074436658690384405,,,,
1982-10,,,0.06547820273001137,,0.008874559595825504,0.10633491164546771,,,,
1982-11,,,0.04998977642090119,,0.0118851513853655,0.03296595708970873,,,,
1982-12,,,0.0418818283764999,,0.04758455089332947,0.0179947193825738,,,,
1983-01,,,0.018549073190853083,,-0.0013131211101699014,0.03557937859118954,,,,
1983-02,,,0.0182239264968298,,0.035703171194721994,0.018315159454912022,,,,
1983-03,,,0.03247076077904976,,0.04740799723559763,0.03017594753105879,,,,
1983-04,,,0.06874966142808137,,0.07875523552699537,0.07661228612531001,,,,
1983-05,,,-0.012266207106290228,,-0.013004195116113726,-0.016017512935691203,,,,
1983-06,,,0.028902459189316998,,0.015176111601339137,0.03421495148885012,,,,
1983-07,,,-0.020260235408862237,,-0.01633600955477421,-0.03293215774358271,,,,
1983-08,,,0.002918618068282308,,-0.024216178295828672,0.01568638779755016,,,,
1983-09,,,0.017793493954159967,,0.014724384410126135,0.009932023095082343,,,,
1983-10,,,-0.014179877761585358,,-0.003270022072649148,-0.01816481826732974,,,,
1983-11,,,0.02334352586730226,,0.026895316729092178,0.022459212005782492,,,,
1983-12,,,0.010386628657427899,,0.0050118807531800424,-0.008281387637391946,,,,
1984-01,,,0.0059091502130990126,,0.03782881665739479,-0.01685383723232714,,,,
1984-02,,,-0.018925739979139378,,0.02778415907292553,-0.042428183408526055,,,,
1984-03,,,0.044464764758699316,,0.02119059740969309,0.01075701760184633,,,,
1984-04,,,-0.006112579044243782,,-0.016318589451284393,0.0037575880090132685,,,,
1984-05,,,-0.07746351817458208,,-0.07582622024710894,-0.05878276321634812,,,,
1984-06,,,0.005936083565331263,,-0.004908943774536434,0.014424075367681866,,,,
1984-07,,,-0.037842226847510374,,-0.06879540826270758,-0.013114713418076462,,,,
1984-08,,,0.09755981600561014,,0.08139123656651259,0.10727374449173044,,,,
1984-09,,,-0.006302725766452522,,-0.017880264299539483,-0.002673948587519348,,,,
1984-10,,,0.008124543641495618,,-0.0006455953408402992,-0.0003927752130378215,,,,
1984-11,,,-0.006291585814744094,,-0.005800511369818406,-0.012607913259379155,,,,
1984-12,,,0.018276265332209274,,0.004192800421332077,0.020589422688736425,,,,
1985-01,,,0.05262679949787663,,0.04322417175239757,0.07641274864376135,,,,
1985-02,,,-0.0004719446657565074,,-0.04430602891056534,0.00469335685261596,0.008628779996860514,0.019734480656980802,,
1985-03,,,0.032183546231798754,,0.11227250368912944,0.0008099239194048202,-0.0028700134379762154,-0.017593243438559614,,
1985-04,,,-0.005218811330870654,,0.025815367606412343,-0.005168876056617533,-0.004594275513284063,0.005014304567602101,,
1985-05,,,0.04887214327389966,,0.049229700681982846,0.0559774536713884,0.05405105444993974,0.03635061107479198,,
1985-06,,,0.015420080518182555,,0.008959397380660317,0.009815761877071782,0.012134017487352766,0.01856954828315538,,
1985-07,,,0.018185025789588583,,0.09115692429512734,-0.002859505271136209,-0.0048475783423664875,0.017218012747321598,,
1985-08,,,0.0058044630073774695,,0.048444449051948446,-0.012201321809862775,-0.011994517641396585,-0.011948143816093215,,
1985-09,,,0.005054694972958629,,0.013674926335357052,-0.03714104402660279,-0.03472407826012103,-0.05844818172853106,,
1985-10,,,0.05138880118357081,,0.10820644380931954,0.03991779798231421,0.04250881708769816,0.04352484030802839,,
1985-11,,,0.05353182178939919,,0.07560514039257105,0.06577240154101038,0.06506158659888994,0.07350427350427347,,
1985-12,,,0.044552943523921584,,0.04112537285340778,0.045025471980820964,0.045061090630958534,0.034713356358230474,,
1986-01,,,0.01260749900590219,,0.01670662212615448,0.00044806079288828293,0.0023665278440403448,0.03354876608571811,,
1986-02,,,0.08788133113633223,,0.11632347768272999,0.0683255405671701,0.07148927885973944,0.07057776375394931,,
1986-03,,,0.0956418649915951,,0.07959999168957799,0.05482937872055005,0.052793917786919,0.04228097971357814,,
1986-04,,,0.025519943411035584,,0.0906787434810219,-0.01475643731196763,-0.014148136083620422,0.022684813779252133,,
1986-05,,,-0.004784221831673485,,-0.09035917824816053,0.04418610279702784,0.05022928675463678,0.04436325537175456,,
1986-06,,,0.038160280774598654,,0.04126700869953148,0.007988874294985626,0.014109521521153745,0.013243347404564343,,
1986-07,,,0.00613033126956708,,-0.01078263353327602,-0.05541375398577386,-0.05868283142882347,-0.08409372651915081,,
1986-08,,,0.08546532061614531,,0.10942222529102152,0.06905939489347546,0.07119260505765679,0.03096392081041688,,
1986-09,,,-0.04161502819181595,,-0.06555336465968664,-0.0831226991536681,-0.08543860347658849,-0.08409501750516679,,
1986-10,,,-0.019018438857029585,,0.003950822104017204,0.05160852360216572,0.054729327349432255,0.028799473151928767,,
1986-11,,,0.040487380537436835,,0.05168930329055299,0.019987719243001578,0.021477193150768903,-0.0033258917130055687,,
1986-12,,,0.018167654897305763,,0.023362971926011333,-0.025261061844451205,-0.028288271475909843,-0.030033420821016232,,
1987-01,,,0.11568976388986196,,0.04232779030834544,0.13046938096821714,0.13176689368870087,0.12413996509726855,,
1987-02,,,0.03135597052041428,,0.033920948786598126,0.03459373894649831,0.036923621317010324,0.0839071496668089,,
1987-03,,,0.06031579024279754,,0.047606667169312944,0.02905006753074435,0.02638986515784003,0.01200001436121334,,
1987-04,,,0.05709147038961393,,0.037380069588178966,-0.012095275375571868,-0.011450211572491154,-0.02859804263194199,,
1987-05,,,-6.953362493988813e-05,,-0.007243949818662054,0.0029268195227851734,0.006034196283620119,-0.0031115074938991016,,
1987-06,,,-0.002044865345291136,,0.026811189080814257,0.0481333311200014,0.04791449018971905,0.019687904458658645,,
1987-07,,,0.018513356966788352,,0.0319899930063694,0.04865649043563103,0.048223696256938675,0.024016909339010795,,
1987-08,,,0.057645519500233,,0.0067017940432034795,0.03544933910059678,0.03495884015199979,0.046217535952184585,,
1987-09,,,-0.018801255707993403,,0.004917773561037286,-0.02230455075845983,-0.024166165905701198,-0.023516510345123587,,
1987-10,,,-0.17124227441285533,,-0.19182568780529485,-0.2167332032438819,-0.21763041421998008,-0.2723385174981877,,
1987-11,,,-0.02613608962933689,,-0.046275332246705325,-0.08648267718035152,-0.0853488653536516,-0.0559850797072351,,
1987-12,,,0.04142534427526723,,0.05572713883663627,0.06711507347422141,0.07286147875354443,0.08289641802440895,,
1988-01,,0.023299999999999876,0.022595920528243107,0.09419,-0.04322183025638626,0.035661392615286,0.04043227059709542,0.04296524117104772,,0.044074144369770085
1988-02,,0.05612234926219095,0.056254239441244636,0.0024036044928212874,0.05652712453117825,0.04042515460338891,0.041817402628545386,0.06469389905206935,,0.040099048956717676
1988-03,,0.029137712472125266,0.028464905612424207,0.09993435568279208,0.02521554963448791,-0.030908767819776917,-0.03334326201018567,0.02070846349731781,,0.04990574063353459
1988-04,,0.011022999046951032,0.010892996224849849,0.04660858897739617,0.01626007591589551,0.006567523875101067,0.009424743272318015,0.012279781176096627,,0.0216076740506137
1988-05,,-0.0214054496300512,-0.02168655765184513,0.02653921087228528,-0.020949398298238497,0.001910929849542109,0.003176126477985486,-0.02347052776254488,,-0.007218827094606084
1988-06,,-0.00268081896747574,-0.003092176303131522,0.03157764799370466,-0.012310288936814295,0.046257231171125124,0.043256012280601164,0.06589258768138073,,0.0073087709859192
1988-07,,0.01682977056111401,0.017088814390769036,-0.02833744671303584,1.3562264355559961e-05,-0.0073698658315571874,-0.005411374721492446,-0.01874847779376554,,0.003460936059627606
1988-08,,-0.05658957103044093,-0.056618802230251064,-0.030803334333941335,-0.0475947650369567,-0.038073324019851085,-0.03860010449258666,-0.02762711599973733,,-0.04887416186135829
1988-09,,0.041224187389578004,0.04063478143236332,0.0620795908480849,0.05203230730673725,0.0379162410623084,0.03972933268934309,0.029474258958096522,,0.047068224257079905
1988-10,,0.06370304147129136,0.06478725502501304,-0.008935514745468609,0.09031992593354587,0.027774099694739096,0.0259644642106176,-0.013412463356474058,,0.04267042409386845
1988-11,,0.03184363770465093,0.03310642131541619,-0.00588497144279887,0.01009032629691986,-0.017583932811966907,-0.018890880706211144,-0.02875816993464053,,0.02140900348795194
1988-12,,0.007380687201821834,0.007387907954735207,0.023603342415434048,0.003097147183316773,0.014219689236701916,0.014687573381001906,0.026648704970348103,,0.012252538292944815
1989-01,,0.03438062078183535,0.034551036753581954,-0.016386028130584096,0.034149664531495816,0.07348089853087125,0.07111479156412925,0.05217617780530315,,0.01926991728833216
1989-02,,-0.007665371822380362,-0.007872753469622462,0.07434739674810231,-0.013447166261474575,-0.03300638381681287,-0.02894414843113069,-0.003986981396976841,,0.01679329159569498
1989-03,,-0.007338756350073972,-0.008035721323233824,0.09449636552440288,0.005120728622999504,0.01858983854243812,0.020805961609083434,0.017513134316278878,,0.02272390473105701
1989-04,,0.023239807279646918,0.021420086371636282,0.18109903071952416,0.025611798919420226,0.04911655638769741,0.05008993717851862,0.05138921384109807,,0.06932376967600273
1989-05,,-0.025378862818027148,-0.02611102143375299,0.009954299236873299,-0.05319701675454391,0.03324228877820712,0.035137494672926595,0.04349861047245396,,-0.015291425232564992
1989-06,,-0.015679046428165422,-0.012930268410405676,-0.12248221156946626,0.03908062948334612,-0.004481994274023515,-0.007924554206930945,-0.024428561442990215,,-0.04579585135812392
1989-07,,0.1110891138112795,0.11128532353607601,0.06251645895213898,0.1155227047739944,0.08763005001393509,0.08837025792525588,0.04249942687523944,,0.09665466416089497
1989-08,,-0.025205280116411877,-0.02572388243111623,0.02023712772273223,-0.014387771349716028,0.012505596683947351,0.01551671822445666,0.034156016784802956,,-0.011935579384961703
1989-09,,0.028484603843136558,0.02663103902534747,0.12416668549863275,0.015198773069566185,-0.00589328126998967,-0.006544368276168888,0.007671012565855451,,0.05589173296733296
1989-10,,-0.03392353320151953,-0.03491701203275488,0.011684473972520149,-0.06752117529238022,-0.02354221512241106,-0.02517545094824747,-0.03658276171759822,,-0.02093656623117246
1989-11,,0.037567646292293366,0.03827562599838208,-0.04802118157838531,0.05333563908337324,0.017027287209049113,0.01654132425995125,0.0010974538922337018,,0.01238658372535184
1989-12,,0.031102475638856486,0.030534323413159647,0.12031934877896067,0.10547804052959364,0.019598784126027224,0.021416815142801804,-0.0028502922454507473,,0.05746983102290004
1990-01,,-0.04768250829338894,-0.0482851492408406,0.03061509655422956,-0.0046878450177724185,-0.06979288698304631,-0.06881722621461739,-0.08575198119344107,,-0.02461507550231956
1990-02,,-0.043802759679191006,-0.044556472523076485,0.03835116214958134,-0.025995877098262565,0.010915798353273942,0.0085390427580887,0.024050024756083088,,-0.019684182121279092
1990-03,,-0.06370188524848142,-0.062161020070325534,-0.13887280909830824,0.012003410540828874,0.01958318519846136,0.024254986404143253,0.022780677513188463,,-0.08517455677872032
1990-04,,-0.014731587616390485,-0.0163201865164172,0.06472580237553704,-0.02870152012492433,-0.027460462006639652,-0.02688714062127162,-0.035361639257139865,,0.007993610151169062
1990-05,,0.10234299702327632,0.10333415979929472,0.0804486936047395,0.0791565331156927,0.08809733346371185,0.09198919079889478,0.09259698484007917,,0.09646851994092809
1990-06,,-0.008689125825969812,-0.008937328247327625,0.033127858595888515,0.03294790548308346,-0.006413224040739518,-0.00888636568122192,0.0071895158888208854,,0.003682227805637206
1990-07,,0.0081018428180053,0.007244315998216733,0.08534381206329766,0.039950772083577,-0.0026750352879910677,-0.005223158411738926,-0.05213059965887379,,0.0306741648177411
1990-08,,-0.09607686768816248,-0.09548092441880429,-0.13036663780166224,-0.10133890902529763,-0.09128034319100586,-0.09431418479162934,-0.1300775865178887,,-0.10594663843366181
1990-09,,-0.1067684242984891,-0.10753191641937121,-0.1299990988555466,-0.12015597719000914,-0.04926148597972557,-0.051184306456431794,-0.09627495024081834,,-0.11427207115022375
1990-10,,0.08948726062733137,0.09097354334802499,-0.019887305270135935,0.08150905743197145,-0.008423061630218776,-0.0066982123010426164,-0.042670572444212684,,0.0577152887625767
1990-11,,-0.019134797341900156,-0.018607573000606448,-0.05437309773418997,0.007403591952239719,0.05951682080795062,0.05993421454178671,0.08884178106440666,,-0.02933723042068137
1990-12,,0.019050439245878792,0.018710959055291854,0.034667352116138916,-0.01705568663204604,0.025826571393968933,0.024827757338752088,0.04093562082874391,,0.023497876973545884
1991-01,,0.03463245394667336,0.03436418671063657,0.08117216275477701,0.030972221932076716,0.04114695552079328,0.041517749998174924,0.10807925557354015,,0.04840657952387839
1991-02,,0.09178106675064046,0.09046538762052592,0.14703384750639392,0.08494406429009982,0.06610612018109085,0.06728117681278056,0.09391596511359057,,0.10743592558628623
1991-03,,-0.029957671050272472,-0.03133080023205148,0.03748252600957214,-0.06919060052219317,0.019871300555747595,0.022202832522042026,0.0644448936131381,,-0.010686802359564429
1991-04,,0.006219964962471236,0.005907619818190435,0.0030180410856552875,-0.012775212836610983,0.0017781578597446668,0.0003197993624994844,0.005017651853586713,,0.0050407461984298685
1991-05,,0.02180302207456153,0.02074153807938206,0.07539139496051539,0.027171659688630667,0.0385269048083805,0.0386049724936075,0.04412853622089363,,0.03713649514372208
1991-06,,-0.06298166356630341,-0.0635772282352578,-0.03775178232309084,-0.08609407802702473,-0.04686137313672223,-0.047892628974798734,-0.05965101024998942,,-0.055829594461607734
1991-07,,0.04547729471822759,0.04523498182928187,0.049509234956545134,0.06684449140249171,0.04197681481033522,0.04485934295776639,0.05488316183440678,,0.04651725776746107
1991-08,,-0.004108955128614311,-0.005090986585842394,0.01833077080178347,0.01594717017891356,0.02080273736165572,0.019648784624321847,0.0470878490329405,,0.0019355406304453204
1991-09,,0.02336145360155739,0.02426427712922319,-0.03945645675190912,0.02762829348195206,-0.0201143032298573,-0.019143735843086485,0.002282780824362396,,0.005148056964883407
1991-10,,0.015359684351440972,0.014301979737893822,0.03985991120355825,-0.023302963799541776,0.016523671736448753,0.011834236654519215,0.030557196015662758,,0.02196935917759313
1991-11,,-0.04507359347412099,-0.04548144584569447,-0.01585106665100744,-0.025894959329529232,-0.04186861429801647,-0.04390370862630699,-0.035139336146824296,,-0.036592332087288515
1991-12,,0.07207738205776204,0.07074084889018661,0.1117244671309181,0.07550843613747893,0.10361065064235397,0.11158785507428126,0.11918304930647805,,0.08303593436240608
1992-01,,-0.01692272932670591,-0.020389865586778466,0.11542403634399379,-0.0026158864283556404,-0.017132852361751993,-0.019923751783923582,0.0577651082407451,,0.020354304992453276
1992-02,,-0.017160411543440945,-0.019155378607602525,0.042954707726694075,0.001615170411906508,0.007667473769168653,0.00958954312696414,0.021379771788101465,,-0.0005223527073136003
1992-03,,-0.04662764141457443,-0.049039467187141694,0.031604294469397276,-0.03726586418696631,-0.023284746429443226,-0.021831862125327617,-0.046884544722631816,-0.009854010971945937,-0.024846338690179937
1992-04,,0.011111020268005367,0.011891425580977,-0.011930695211852749,0.05281340304539239,0.02401696399760289,0.027892713957560433,-0.04155560237149236,0.038201235560578084,0.004744789343128053
1992-05,,0.036071803994501384,0.03772174556003827,-0.0059337129507957,0.054608629090206584,0.0016822013618724707,0.0009639568254422581,0.011457117866051858,0.011252955728789926,0.024625108006788077
1992-06,,-0.03787529949816981,-0.0355114714843332,-0.10251808071253576,-0.020919095278927213,-0.016611633583741847,-0.017358833150663777,-0.03709149350465868,-0.02307983885237741,-0.05561345425279385
